chr1	9932147	9937962	2	2	1	1	0	31
chr1	9938048	9970152	2	2	1	1	0	60
chr1	10238877	10239473	1	3	1	1	0	29
chr1	10357305	10363220	1	1	1	1	0	42
chr1	10477567	10478882	1	1	1	1	0	50
chr1	10523267	10523487	2	2	1	1	0	35
chr1	10527390	10529233	2	2	1	1	0	73
chr1	11129788	11130956	2	2	1	2	0	23
chr1	11131031	11132143	2	2	1	2	0	51
chr1	11141296	11142744	2	2	1	1	0	13
chr1	11147649	11147856	2	2	1	1	0	22
chr1	11151237	11151549	2	2	1	1	0	35
chr1	11151655	11155814	2	2	1	1	0	11
chr1	11181426	11182035	2	2	1	1	0	43
chr1	11860380	11861217	2	2	1	1	0	52
chr1	12009964	12010413	1	1	1	1	0	23
chr1	12010578	12012679	1	1	1	1	0	24
chr1	12012793	12014886	1	1	1	1	0	22
chr1	12030874	12032928	1	1	1	1	0	59
chr1	12040542	12042026	1	1	1	1	0	7
chr1	12042172	12049221	1	1	1	1	0	55
chr1	12333193	12335881	1	1	1	1	0	27
chr1	12475275	12476712	1	1	1	1	0	7
chr1	12476881	12516053	1	1	1	1	0	28
chr1	16085344	16090987	1	1	1	1	0	67
chr1	16097074	16101112	1	1	1	1	0	43
chr1	16245547	16245898	1	1	1	1	0	28
chr1	16246013	16247364	1	1	1	1	0	59
chr1	16464681	16464769	2	2	1	1	0	31
chr1	16578281	16578782	2	2	1	1	0	43
chr1	16693804	16719722	1	1	1	1	0	15
chr1	17303290	17303391	2	2	1	1	0	27
chr1	17303419	17303603	2	2	1	1	0	27
chr1	17303694	17304731	2	2	1	2	0	53
chr1	17304810	17307081	2	2	1	1	0	56
chr1	17942698	17945833	1	1	1	1	0	26
chr1	19237971	19238456	2	2	1	1	0	63
chr1	19238578	19243396	2	2	1	1	0	56
chr1	19246268	19247554	2	2	1	1	0	30
chr1	19411193	19412638	2	2	1	1	0	63
chr1	19419981	19420442	2	2	1	1	0	66
chr1	19421520	19422038	2	2	1	1	0	52
chr1	19433221	19433330	2	2	1	1	0	21
chr1	19478354	19478806	2	2	1	1	0	57
chr1	19478971	19479794	2	2	1	1	0	21
chr1	19479997	19480261	2	2	1	1	0	53
chr1	19487642	19488082	2	2	1	2	0	55
chr1	19491492	19491742	2	2	1	1	0	47
chr1	19491844	19492149	2	2	1	1	0	14
chr1	19492252	19493515	2	2	1	1	0	33
chr1	19518873	19518974	2	2	1	1	0	47
chr1	19519035	19519926	2	2	1	1	0	56
chr1	19666112	19670851	2	2	1	1	0	62
chr1	19670929	19671680	2	2	1	1	0	47
chr1	19671747	19683128	2	2	1	1	0	36
chr1	19683246	19683915	2	2	1	1	0	39
chr1	19705148	19711998	2	2	1	1	0	49
chr1	19948642	19949967	1	1	1	1	0	28
chr1	19950078	19952880	1	1	1	2	0	63
chr1	20975725	20976926	1	1	1	1	0	16
chr1	20979221	20979343	2	2	1	1	0	34
chr1	20980268	20980715	2	2	1	1	0	55
chr1	21100104	21103089	2	2	1	1	0	52
chr1	21103244	21106304	2	2	1	1	0	51
chr1	21155766	21167348	2	2	1	1	0	39
chr1	21221995	21226189	2	2	1	1	0	31
chr1	21231465	21267983	2	2	1	1	0	73
chr1	22056326	22062938	2	2	1	1	0	61
chr1	22155573	22155875	2	2	1	1	0	46
chr1	22156098	22156485	2	2	1	1	0	23
chr1	22207329	22207831	2	2	1	1	0	8
chr1	22211168	22211259	2	2	1	1	0	48
chr1	23382532	23383976	1	1	1	1	0	24
chr1	23384059	23385565	1	1	1	1	0	45
chr1	23385661	23395031	1	1	1	1	0	46
chr1	23645182	23648020	2	2	1	1	0	8
chr1	24018320	24019098	1	1	1	1	0	11
chr1	24019250	24020296	1	1	1	1	0	70
chr1	24021282	24022287	1	1	1	1	0	16
chr1	24121091	24121171	1	1	1	1	0	62
chr1	24979524	24981345	1	1	1	1	0	69
chr1	24998087	24998672	1	1	1	1	0	63
chr1	25124343	25140584	1	1	1	2	0	33
chr1	25815785	25817900	1	1	1	1	0	12
chr1	25818076	25824754	1	1	1	1	0	21
chr1	26127652	26131632	1	1	1	1	0	58
chr1	26135281	26135516	1	1	1	1	0	15
chr1	26227579	26227981	2	2	1	1	0	39
chr1	26607424	26607548	1	1	1	1	0	20
chr1	26769365	26772806	1	1	1	1	0	5
chr1	26799119	26799973	1	1	1	3	0	45
chr1	26800019	26800193	1	1	1	2	0	18
chr1	27097818	27098990	1	1	1	1	0	49
chr1	27100209	27100292	1	1	1	1	0	29
chr1	27100390	27100819	1	1	1	1	0	10
chr1	27101712	27102067	1	1	1	1	0	70
chr1	27268152	27268243	1	1	1	2	0	66
chr1	27268310	27269150	1	1	1	1	0	10
chr1	27271965	27272058	1	1	1	1	0	5
chr1	27657296	27658560	1	1	1	1	0	32
chr1	27658593	27660448	1	1	1	1	0	32
chr1	27660773	27661869	1	1	1	1	0	28
chr1	27885395	27929907	2	2	1	1	0	35
chr1	27930006	27930238	2	2	1	1	0	22
chr1	29070499	29095440	1	1	1	1	0	67
chr1	29487030	29508157	2	2	1	1	0	34
chr1	31409683	31413997	2	2	1	1	0	57
chr1	31418331	31422979	2	2	1	1	0	22
chr1	32122670	32124088	2	2	1	1	0	37
chr1	32124179	32124514	2	2	1	1	0	6
chr1	32124566	32126185	2	2	1	1	0	22
chr1	32126240	32126666	2	2	1	1	0	54
chr1	32126721	32127014	2	2	1	1	0	21
chr1	32157114	32157198	2	2	1	1	0	43
chr1	32158410	32158692	2	2	1	2	0	42
chr1	32158756	32159744	2	2	1	2	0	27
chr1	32159772	32160786	2	2	1	1	0	16
chr1	32160823	32161361	2	2	1	1	0	26
chr1	32161389	32161688	2	2	1	2	0	27
chr1	32161743	32162563	2	2	1	2	0	54
chr1	32163774	32164083	2	2	1	1	0	5
chr1	32165532	32165641	2	2	1	1	0	18
chr1	32165717	32167721	2	2	1	1	0	68
chr1	32167829	32169437	2	2	1	1	0	18
chr1	32385260	32403587	2	2	1	1	0	25
chr1	32496024	32497124	1	1	1	1	0	44
chr1	32503638	32504152	1	1	1	1	0	68
chr1	32798351	32798617	1	1	1	1	0	14
chr1	33117663	33123027	1	1	1	2	0	32
chr1	33134734	33134831	1	1	1	1	0	61
chr1	33138503	33145240	1	1	1	1	0	25
chr1	33245880	33246648	2	2	1	1	0	4
chr1	33252049	33252540	2	2	1	1	0	62
chr1	33490169	33497144	2	2	1	1	0	63
chr1	33497263	33502336	2	2	1	1	0	57
chr1	33797064	33797875	2	2	1	1	0	40
chr1	35321584	35325277	2	2	1	1	0	7
chr1	35653692	35654603	2	2	1	1	0	62
chr1	35654689	35654786	2	2	1	1	0	8
chr1	35851194	35851674	1	1	1	1	0	23
chr1	35936562	35940405	2	2	1	1	0	24
chr1	35940508	35944566	2	2	1	1	0	30
chr1	36068976	36070833	2	2	1	1	0	28
chr1	36070884	36074846	2	2	1	1	0	50
chr1	36208843	36209055	2	2	1	1	0	49
chr1	36379603	36379784	1	1	1	1	0	73
chr1	36379876	36380948	1	1	1	1	0	19
chr1	36636917	36637113	1	1	1	1	0	24
chr1	36642444	36643473	1	1	1	1	0	69
chr1	36643803	36644019	1	1	1	1	0	46
chr1	36645358	36645474	1	1	1	1	0	16
chr1	36809866	36814300	2	2	1	1	0	32
chr1	37940231	37941059	1	1	1	1	0	35
chr1	38047938	38048378	2	2	1	1	0	26
chr1	38048538	38049467	2	2	1	1	0	36
chr1	38053097	38056306	2	2	1	1	0	29
chr1	38274405	38274649	1	1	1	1	0	8
chr1	38442626	38444391	2	2	1	1	0	43
chr1	38478538	38482030	1	1	1	1	0	24
chr1	38482093	38483339	1	1	1	1	0	62
chr1	38483443	38484135	1	1	1	1	0	46
chr1	39321580	39322550	2	2	1	2	0	40
chr1	39492071	39494394	1	1	1	1	0	10
chr1	39492075	39494394	1	1	1	1	0	17
chr1	39494613	39500063	1	1	1	1	0	50
chr1	39750883	39750968	1	1	1	1	0	49
chr1	39751063	39751275	1	1	1	1	0	18
chr1	39905173	39906674	1	1	1	1	0	25
chr1	39906798	39906895	1	1	1	1	0	40
chr1	39907993	39908083	1	1	1	1	0	42
chr1	39919523	39920580	1	1	1	1	0	25
chr1	39924922	39926303	1	1	1	1	0	30
chr1	39950403	39951209	1	1	1	1	0	17
chr1	40027460	40027744	2	2	1	1	0	35
chr1	40030215	40030357	2	2	1	1	0	6
chr1	40030446	40030777	2	2	1	1	0	55
chr1	40536652	40537121	1	1	1	1	0	37
chr1	40668287	40688245	1	1	1	1	0	55
chr1	41456921	41457436	1	1	1	1	0	59
chr1	41457518	41461588	1	1	1	1	0	73
chr1	41461741	41463065	1	1	1	1	0	19
chr1	41608785	41626546	2	2	1	1	0	22
chr1	41626571	41627035	2	2	1	1	0	24
chr1	41627105	41651792	2	2	1	1	0	60
chr1	42744344	42776720	2	2	1	1	0	14
chr1	42922171	42922917	1	1	1	1	0	27
chr1	42923022	42925273	1	1	1	1	0	20
chr1	43148403	43149073	1	1	1	2	0	40
chr1	43159195	43161869	1	1	1	1	0	20
chr1	43161960	43162312	1	1	1	1	0	41
chr1	43162934	43166451	1	1	1	1	0	13
chr1	43166718	43167651	1	1	1	3	0	63
chr1	43228147	43232177	2	2	1	1	0	11
chr1	43393480	43394602	2	2	1	1	0	25
chr1	43394986	43395263	2	2	1	2	0	60
chr1	43825493	43825639	1	1	1	1	0	72
chr1	43826917	43827865	1	1	1	1	0	42
chr1	43827984	43828621	1	1	1	1	0	5
chr1	43855667	43868847	1	1	1	1	0	70
chr1	44086251	44086508	1	1	1	1	0	66
chr1	44086904	44087605	1	1	1	1	0	61
chr1	44149476	44154584	1	1	1	1	0	43
chr1	44156721	44157166	1	1	1	1	0	31
chr1	45213158	45213323	1	1	1	1	0	38
chr1	45241273	45241705	1	1	1	1	0	13
chr1	45241813	45242346	1	1	1	1	0	31
chr1	45242447	45243285	1	1	1	4	0	67
chr1	45243462	45243671	1	1	1	2	0	61
chr1	45243802	45244247	1	1	1	4	0	27
chr1	45977087	45980178	2	2	1	1	0	21
chr1	45980310	45980544	2	2	1	1	0	68
chr1	45980668	45981325	2	2	1	2	0	69
chr1	45981480	45984609	2	2	1	2	0	65
chr1	45984727	45987500	2	2	1	2	0	43
chr1	46016828	46027460	1	1	1	1	0	31
chr1	46027551	46032240	1	1	1	1	0	37
chr1	46032361	46032540	1	1	1	1	0	68
chr1	46033850	46034156	1	1	1	1	0	43
chr1	46033850	46034598	1	1	1	1	0	36
chr1	46034672	46034814	1	1	1	1	0	41
chr1	46034902	46035562	1	1	1	1	0	60
chr1	46049878	46056894	1	1	1	1	0	48
chr1	46080874	46080976	1	1	1	1	0	35
chr1	46081014	46082016	1	1	1	1	0	37
chr1	46081144	46082008	1	1	1	1	0	27
chr1	46082066	46082297	1	1	1	3	0	57
chr1	46082376	46083134	1	1	1	2	0	57
chr1	46083264	46083732	1	1	1	1	0	39
chr1	46094081	46095247	2	2	1	1	0	26
chr1	46096279	46099160	2	2	1	1	0	73
chr1	46153948	46156645	1	1	1	1	0	67
chr1	46659312	46659526	2	2	1	1	0	43
chr1	46659598	46659945	2	2	1	1	0	44
chr1	46775989	46782223	1	1	1	1	0	4
chr1	46806592	46810472	1	1	1	1	0	69
chr1	47753333	47755106	2	2	1	1	0	47
chr1	51121201	51171457	2	2	1	1	0	54
chr1	51171564	51204534	2	2	1	1	0	53
chr1	52237855	52238276	1	1	1	1	0	32
chr1	52266356	52269485	2	2	1	1	0	47
chr1	52306187	52343946	2	2	1	2	0	39
chr1	52819320	52820279	2	2	1	1	0	23
chr1	52820371	52820511	2	2	1	1	0	27
chr1	52821122	52821279	2	2	1	1	0	14
chr1	52821339	52821442	2	2	1	1	0	59
chr1	52943555	52947094	2	2	1	1	0	63
chr1	53245666	53250548	1	1	1	1	0	24
chr1	54238163	54252830	2	2	1	1	0	60
chr1	54394114	54395711	2	2	1	1	0	69
chr1	54395819	54405657	2	2	1	2	0	43
chr1	54405771	54411227	2	2	1	1	0	5
chr1	54497979	54502282	2	2	1	1	0	19
chr1	54502392	54506428	2	2	1	1	0	22
chr1	54507479	54509045	2	2	1	1	0	47
chr1	54509199	54511364	2	2	1	1	0	15
chr1	54867619	54870248	2	2	1	1	0	9
chr1	54870311	54870530	2	2	1	1	0	62
chr1	54870604	54871625	2	2	1	1	0	21
chr1	55181693	55182272	1	1	1	1	0	57
chr1	55589276	55590141	2	2	1	1	0	68
chr1	55632277	55637228	2	2	1	1	0	5
chr1	55637352	55638049	2	2	1	1	0	12
chr1	55638194	55642048	2	2	1	1	0	28
chr1	55642117	55643639	2	2	1	1	0	55
chr1	59141253	59142597	2	2	1	1	0	63
chr1	59142729	59147456	2	2	1	1	0	46
chr1	60312858	60313986	1	1	1	1	0	18
chr1	60314856	60324099	1	1	1	1	0	69
chr1	63085665	63090929	2	2	1	1	0	66
chr1	63097077	63099168	2	2	1	1	0	31
chr1	63099250	63100443	2	2	1	1	0	36
chr1	63836731	63862183	1	1	1	1	0	65
chr1	64516389	64603051	1	1	1	1	0	30
chr1	65234406	65243305	1	1	1	1	0	49
chr1	65303788	65304147	2	2	1	1	0	47
chr1	65310573	65311195	2	2	1	1	0	33
chr1	65325946	65330469	2	2	1	1	0	27
chr1	65330656	65332548	2	2	1	1	0	66
chr1	65332892	65334993	2	2	1	1	0	10
chr1	65335152	65339052	2	2	1	1	0	67
chr1	66827477	66828850	1	1	1	1	0	57
chr1	67885870	67889882	2	2	1	1	0	29
chr1	67889961	67890570	2	2	1	1	0	18
chr1	67890006	67890570	2	2	1	1	0	32
chr1	67890661	67890765	2	2	1	3	0	66
chr1	68592019	68603462	2	2	1	1	0	50
chr1	68624931	68659637	2	2	1	1	0	67
chr1	68945004	68947122	2	2	1	1	0	67
chr1	70646893	70650467	2	2	1	1	0	63
chr1	70650598	70652947	2	2	1	1	0	41
chr1	70653022	70654774	2	2	1	2	0	65
chr1	70712591	70715634	1	1	1	1	0	43
chr1	70715731	70716047	1	1	1	1	0	11
chr1	78041906	78044458	2	2	1	1	0	70
chr1	78183733	78184280	2	2	1	1	0	43
chr1	78184327	78186856	2	2	1	1	0	34
chr1	78186891	78187515	2	2	1	1	0	34
chr1	78329714	78332022	1	1	1	1	0	37
chr1	78332077	78338688	1	1	1	1	0	54
chr1	78428616	78429258	2	4	1	1	0	64
chr1	78429848	78429938	2	2	1	1	0	71
chr1	85121686	85122030	2	2	1	1	0	74
chr1	85718386	85724206	2	2	1	1	0	49
chr1	85787252	85790422	2	2	1	1	0	19
chr1	86047968	86048098	1	1	1	1	0	22
chr1	86048308	86048422	1	1	1	1	0	35
chr1	87208120	87208810	1	1	1	1	0	43
chr1	89430662	89434352	2	2	1	1	0	54
chr1	90309342	90398625	1	1	1	1	0	36
chr1	91977481	91978614	1	1	1	1	0	43
chr1	92174341	92177799	2	2	1	1	0	52
chr1	92789933	92798947	1	1	1	1	0	43
chr1	92799031	92801903	1	1	1	1	0	60
chr1	93297675	93298945	1	1	1	5	0	65
chr1	93299016	93299101	1	1	1	6	0	66
chr1	93299218	93300335	1	1	1	3	0	61
chr1	93300471	93301746	1	1	1	1	0	19
chr1	93301950	93303012	1	1	1	5	0	60
chr1	93303191	93306107	1	1	1	2	0	55
chr1	93306197	93307322	1	1	1	2	0	68
chr1	93812423	93819464	1	1	1	1	0	46
chr1	94649845	94650427	2	2	1	1	0	69
chr1	94650617	94650897	2	2	1	1	0	14
chr1	94670755	94671190	2	2	1	1	0	49
chr1	94671240	94674387	2	2	1	3	0	43
chr1	94674461	94674809	2	2	1	2	0	66
chr1	95363640	95364926	2	2	1	3	0	63
chr1	95365074	95367224	2	2	1	1	0	3
chr1	95367815	95368677	2	2	1	2	0	35
chr1	95368745	95368958	2	2	1	1	0	58
chr1	95369081	95392393	2	2	1	4	0	66
chr1	100750879	100752654	1	1	1	1	0	19
chr1	100752760	100756958	1	1	1	1	0	23
chr1	101456188	101458192	2	2	1	1	0	5
chr1	101458297	101460665	2	2	1	1	0	42
chr1	109301211	109302606	1	1	1	1	0	42
chr1	109302708	109315286	1	1	1	1	0	8
chr1	109315442	109318954	1	1	1	1	0	11
chr1	109547338	109553537	2	2	1	1	0	54
chr1	109824683	109825139	2	2	1	1	0	11
chr1	109825198	109825301	2	2	1	1	0	57
chr1	109825359	109825684	0	0	1	1	0	21
chr1	110121984	110125058	1	1	1	1	0	10
chr1	110128968	110129350	1	1	1	1	0	65
chr1	110171118	110171264	1	1	1	1	0	29
chr1	110171429	110171730	1	1	1	1	0	38
chr1	110173416	110173564	1	1	1	1	0	37
chr1	110553980	110554983	1	1	1	1	0	16
chr1	110555085	110555518	1	1	1	1	0	51
chr1	110559083	110559288	1	1	1	1	0	64
chr1	110559353	110560116	1	1	1	1	0	21
chr1	110561742	110562169	1	1	1	1	0	20
chr1	110562249	110564295	1	1	1	1	0	41
chr1	110563474	110564295	1	1	1	1	0	51
chr1	111992204	111992458	1	1	1	1	0	37
chr1	111992496	111996832	1	1	1	1	0	37
chr1	111996979	111998707	1	1	1	1	0	39
chr1	111998872	111999251	1	1	1	1	0	55
chr1	111999378	112002078	1	1	1	1	0	58
chr1	112938895	112954815	1	1	1	1	0	30
chr1	112954940	112958778	1	1	1	1	0	29
chr1	113153626	113159434	2	2	1	1	0	55
chr1	113159518	113161530	2	2	1	1	0	13
chr1	113196284	113197086	1	1	1	1	0	61
chr1	113232721	113234286	1	1	1	1	0	61
chr1	114497393	114498184	1	1	1	1	0	51
chr1	115269008	115269603	2	4	1	1	0	17
chr1	115273270	115275224	2	2	1	1	0	51
chr1	115275438	115276352	2	2	1	1	0	17
chr1	115276479	115276609	2	2	1	1	0	7
chr1	116184708	116193897	1	1	1	1	0	46
chr1	116930867	116931259	1	1	1	1	0	64
chr1	116932330	116932834	1	1	1	1	0	45
chr1	116936346	116937731	1	1	1	1	0	39
chr1	116939357	116940509	1	1	1	1	0	37
chr1	116941412	116941551	1	1	1	1	0	28
chr1	116941707	116942041	1	1	1	1	0	55
chr1	116942166	116943482	1	1	1	1	0	46
chr1	118496165	118496629	1	1	1	1	0	47
chr1	118496723	118497202	1	1	1	1	0	11
chr1	118499820	118501532	1	1	1	1	0	66
chr1	120278067	120279736	1	1	1	1	0	50
chr1	120279890	120283008	1	1	1	2	0	12
chr1	120283142	120284389	1	1	1	1	0	37
chr1	120462237	120462851	2	2	1	1	0	10
chr1	120493461	120496165	2	2	1	1	0	61
chr1	120842053	120845994	1	1	1	1	0	66
chr1	144813845	144814679	1	1	1	1	0	52
chr1	145440526	145440631	1	1	1	1	0	9
chr1	145440789	145440901	1	1	1	2	0	66
chr1	145487468	145492234	1	1	1	1	0	8
chr1	145508285	145508474	1	1	1	1	0	19
chr1	147092864	147094071	1	1	1	1	0	11
chr1	148561116	148566849	1	1	1	1	0	31
chr1	148566881	148568735	1	1	1	1	0	31
chr1	149576701	149577607	1	1	1	1	0	7
chr1	150082743	150116886	1	1	1	1	0	60
chr1	150203029	150204114	2	2	1	1	0	30
chr1	150204265	150208080	2	2	1	1	0	59
chr1	150234038	150234556	1	1	1	1	0	44
chr1	150239057	150239474	2	2	1	2	0	72
chr1	150239603	150239755	2	2	1	1	0	50
chr1	150480756	150482006	1	1	1	1	0	51
chr1	150482058	150482136	1	1	1	1	0	24
chr1	150482479	150482577	1	1	1	1	0	35
chr1	150482659	150483351	1	1	1	1	0	34
chr1	150485049	150485200	1	1	1	1	0	28
chr1	150485289	150485712	1	1	1	1	0	34
chr1	150785815	150786552	2	2	1	1	0	35
chr1	150788883	150789263	2	2	1	1	0	11
chr1	151108640	151108923	2	2	1	1	0	46
chr1	151234778	151236389	1	1	1	1	0	53
chr1	151236505	151237307	1	1	1	1	0	21
chr1	151237395	151237641	1	1	1	1	0	33
chr1	151237505	151237641	1	1	1	1	0	53
chr1	151237711	151237869	1	1	1	2	0	44
chr1	151372204	151372456	1	1	1	1	0	75
chr1	151955801	151958574	2	2	1	2	0	62
chr1	152005300	152006123	2	2	1	1	0	59
chr1	152006277	152009388	2	2	1	2	0	25
chr1	153635272	153635494	2	2	1	1	0	45
chr1	153635610	153635690	2	2	1	1	0	45
chr1	153636951	153637695	2	2	1	1	0	26
chr1	153637813	153638138	2	2	1	2	0	16
chr1	153638205	153640030	2	2	1	1	0	17
chr1	153640554	153640928	2	2	1	1	0	16
chr1	153641034	153642311	2	2	1	1	0	16
chr1	153954653	153954866	2	2	1	1	0	44
chr1	153954921	153955010	2	2	1	1	0	41
chr1	153955077	153955194	2	2	1	1	0	42
chr1	153963279	153963590	1	1	1	1	0	23
chr1	153963700	153964041	1	1	1	1	0	24
chr1	154144581	154145383	2	2	1	1	0	3
chr1	154145455	154145559	2	2	1	1	0	62
chr1	154145678	154148590	2	2	1	1	0	26
chr1	154197690	154199757	1	1	1	1	0	41
chr1	154199836	154201090	1	1	1	1	0	11
chr1	154224130	154226375	1	1	1	1	0	55
chr1	154226566	154227311	1	1	1	2	0	47
chr1	154227367	154227627	1	1	1	2	0	46
chr1	154246438	154247425	1	1	1	1	0	15
chr1	154247737	154247868	1	1	1	1	0	53
chr1	154557520	154557692	2	2	1	2	0	73
chr1	154897742	154898829	2	2	1	1	0	63
chr1	154924398	154926146	2	2	1	2	0	70
chr1	154926234	154928544	2	2	1	1	0	33
chr1	154936408	154938018	2	2	1	1	0	35
chr1	154940508	154940679	2	2	1	1	0	50
chr1	154940734	154940970	2	2	1	1	0	30
chr1	155025254	155025892	1	1	1	1	0	61
chr1	155165691	155165777	2	2	1	1	0	58
chr1	155186821	155187030	2	2	1	0	1	66
chr1	155208098	155208307	2	2	1	0	1	66
chr1	155209554	155209676	2	2	1	0	1	70
chr1	155365345	155385534	2	2	1	1	0	51
chr1	155979442	155981600	2	2	1	1	0	50
chr1	155981679	155984751	2	2	1	1	0	12
chr1	155984861	155988060	2	2	1	1	0	12
chr1	155988160	155989803	2	2	1	2	0	53
chr1	155989959	155990678	2	2	1	1	0	5
chr1	156006922	156011275	2	2	1	1	0	11
chr1	156104320	156104595	1	1	1	3	0	36
chr1	156106228	156106711	1	1	1	1	0	46
chr1	156202217	156203418	1	1	1	1	0	23
chr1	156203520	156206078	1	1	1	2	0	48
chr1	156206275	156209338	1	1	1	1	0	12
chr1	156279095	156280348	2	2	1	1	0	55
chr1	156280481	156280740	2	2	1	1	0	54
chr1	156280987	156281831	2	2	1	1	0	27
chr1	156282013	156286956	2	2	1	1	0	34
chr1	156287039	156287205	2	2	1	1	0	74
chr1	156287339	156288658	2	2	1	1	0	38
chr1	156288809	156290629	2	2	1	1	0	27
chr1	156304710	156305617	2	2	1	1	0	10
chr1	156305680	156307944	2	2	1	1	0	62
chr1	156510709	156513772	2	2	1	1	0	63
chr1	156708557	156710844	2	2	1	1	0	30
chr1	156713671	156713954	2	2	1	1	0	9
chr1	156714141	156714799	2	2	1	1	0	46
chr1	156811587	156811903	2	2	1	1	0	29
chr1	156812064	156812189	2	2	1	1	0	62
chr1	156905851	156906607	2	2	1	1	0	56
chr1	156921492	156924683	2	2	1	1	0	30
chr1	156924714	156925494	2	2	1	1	0	27
chr1	156925595	156926211	2	2	1	1	0	24
chr1	158054370	158056385	1	1	1	1	0	64
chr1	158056537	158057544	1	1	1	1	0	41
chr1	158059609	158061147	1	1	1	3	0	73
chr1	158063237	158063412	1	1	1	2	0	56
chr1	158064181	158064433	1	1	1	1	0	4
chr1	159023515	159024610	1	1	1	1	0	70
chr1	160188231	160188638	2	2	1	1	0	32
chr1	160188759	160192440	2	2	1	1	0	66
chr1	160261287	160261608	2	2	1	1	0	40
chr1	160276284	160276952	2	2	1	1	0	32
chr1	160277036	160278890	2	2	1	1	0	52
chr1	160281809	160282874	2	2	1	1	0	74
chr1	160293321	160295332	2	2	1	1	0	50
chr1	160303470	160305031	2	2	1	3	0	69
chr1	160305113	160309698	2	2	1	3	0	39
chr1	160310085	160312920	2	2	1	1	0	63
chr1	162602422	162625000	1	1	1	1	0	39
chr1	162745634	162745925	1	1	1	1	0	4
chr1	162746161	162748369	1	1	1	1	0	52
chr1	163042657	163043245	1	1	1	1	0	50
chr1	165619202	165620250	1	1	1	1	0	12
chr1	165620325	165621214	1	1	1	1	0	14
chr1	165621273	165623515	1	1	1	1	0	58
chr1	165649921	165651343	2	2	1	1	0	25
chr1	165859601	165860462	1	1	1	2	0	36
chr1	165860560	165865426	1	1	1	1	0	50
chr1	167741726	167742472	1	1	1	2	0	53
chr1	167745404	167757056	1	1	1	1	0	47
chr1	168012379	168013822	1	1	1	1	0	55
chr1	168014466	168032858	1	1	1	1	0	47
chr1	168201158	168204338	1	1	1	1	0	61
chr1	168665854	168670254	2	2	1	1	0	30
chr1	168670363	168683458	2	2	1	1	0	58
chr1	169080737	169094121	1	1	1	1	0	39
chr1	169096647	169099247	1	3	1	1	0	6
chr1	170511734	170513845	1	1	1	1	0	5
chr1	170513987	170521155	1	1	1	1	0	45
chr1	171481340	171482133	1	1	1	1	0	51
chr1	171502101	171504566	1	1	1	2	0	63
chr1	171527283	171530156	1	1	1	1	0	60
chr1	171530243	171535371	1	1	1	1	0	66
chr1	171535561	171535730	1	1	1	1	0	8
chr1	173446632	173450464	1	1	1	1	0	58
chr1	173454647	173455393	1	1	1	1	0	19
chr1	173455541	173456873	1	1	1	1	0	4
chr1	173833214	173833394	2	2	1	1	0	48
chr1	173833237	173833394	2	2	1	1	0	48
chr1	173833443	173833621	2	2	1	2	0	23
chr1	173833645	173833812	2	2	1	2	0	23
chr1	173835706	173835898	2	2	1	1	0	36
chr1	173835935	173836128	2	2	1	1	0	36
